GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando Core: Administration Console,com.agiletec.apsadmin.system.dispatcher.mapper,ExtendedDefaultActionMapper,3,0,0,0,1,0,1,0,1,0
Entando Core: Administration Console,org.entando.entando.apsadmin.common.currentuser.attribute.action.list,ListAttributeAction,36,0,2,0,11,0,7,0,6,0
Entando Core: Administration Console,com.agiletec.apsadmin.util,SelectItem,11,0,0,0,4,0,2,0,2,0
Entando Core: Administration Console,com.agiletec.apsadmin.util,ApsRequestParamsUtil,192,26,29,5,48,9,22,2,6,1
Entando Core: Administration Console,org.entando.entando.apsadmin.system.validator,URLValidator,76,7,16,0,19,2,10,2,2,2
Entando Core: Administration Console,org.entando.entando.apsadmin.filebrowser,FileBrowserAction,603,512,51,47,144,125,59,50,26,34
Entando Core: Administration Console,org.entando.entando.apsadmin.user.attribute.action.list,ListAttributeAction,36,0,2,0,11,0,7,0,6,0
Entando Core: Administration Console,org.entando.entando.aps.internalservlet.api,ApiServiceFinderAction,13,0,4,0,2,0,4,0,2,0
Entando Core: Administration Console,org.entando.entando.aps.internalservlet.api,ApiResourceAction,148,0,6,0,40,0,14,0,11,0
Entando Core: Administration Console,org.entando.entando.aps.internalservlet.api,ApiResourceFinderAction,49,0,14,0,7,0,10,0,3,0
Entando Core: Administration Console,org.entando.entando.aps.internalservlet.api,ApiServiceAction,161,0,14,0,43,0,18,0,11,0
Entando Core: Administration Console,com.agiletec.apsadmin.user.group.helper,GroupActionHelper,14,65,1,7,5,15,1,6,0,3
Entando Core: Administration Console,org.entando.entando.apsadmin.dataobject.helper,DataObjectActionHelper,381,19,66,0,93,8,43,5,10,5
Entando Core: Administration Console,com.agiletec.apsadmin.tags.form,RadioTag,64,0,2,0,20,0,13,0,12,0
Entando Core: Administration Console,com.agiletec.apsadmin.tags.form,TextFieldTag,39,0,2,0,13,0,8,0,7,0
Entando Core: Administration Console,com.agiletec.apsadmin.tags.form,SubmitTag,46,0,2,0,14,0,9,0,8,0
Entando Core: Administration Console,com.agiletec.apsadmin.tags.form,PasswordTag,39,0,2,0,13,0,8,0,7,0
Entando Core: Administration Console,com.agiletec.apsadmin.tags.form,SelectTag,39,0,2,0,13,0,8,0,7,0
Entando Core: Administration Console,com.agiletec.apsadmin.tags.form,HiddenTag,10,0,0,0,2,0,2,0,2,0
Entando Core: Administration Console,com.agiletec.apsadmin.tags.form,CheckboxTag,39,0,2,0,13,0,8,0,7,0
Entando Core: Administration Console,com.agiletec.apsadmin.tags.form,TextareaTag,39,0,2,0,13,0,8,0,7,0
Entando Core: Administration Console,com.agiletec.apsadmin.category,CategorySettingsAction,7,0,0,0,2,0,2,0,2,0
Entando Core: Administration Console,com.agiletec.apsadmin.category,CategoryAction,642,414,77,37,172,122,61,43,15,32
Entando Core: Administration Console,org.entando.entando.apsadmin.portal.helper,PageActionHelperDraft,0,18,0,0,0,5,0,5,0,5
Entando Core: Administration Console,org.entando.entando.apsadmin.portal.helper,PageActionHelperOnline,26,7,6,0,4,2,7,2,4,2
Entando Core: Administration Console,org.entando.entando.apsadmin.api,ConsumerAction,49,337,4,24,18,98,7,40,3,30
Entando Core: Administration Console,org.entando.entando.apsadmin.api,ApiResourceFinderAction,5,0,0,0,2,0,2,0,2,0
Entando Core: Administration Console,org.entando.entando.apsadmin.api,ApiServiceFinderAction,323,7,42,0,72,2,29,2,8,2
Entando Core: Administration Console,org.entando.entando.apsadmin.api,AbstractApiAction,352,0,16,0,74,0,25,0,17,0
Entando Core: Administration Console,org.entando.entando.apsadmin.api,ConsumerFinderAction,145,0,10,0,40,0,17,0,12,0
Entando Core: Administration Console,org.entando.entando.apsadmin.api,ApiResourceAction,594,0,38,0,134,0,44,0,25,0
Entando Core: Administration Console,org.entando.entando.apsadmin.api,ApiServiceAction,1228,0,120,0,309,0,130,0,70,0
Entando Core: Administration Console,org.entando.entando.apsadmin.api,AbstractApiFinderAction,155,11,14,0,41,4,11,3,4,3
Entando Core: Administration Console,org.apache.struts2.views.jsp,PropertyTag,79,0,0,0,29,0,10,0,10,0
Entando Core: Administration Console,com.agiletec.apsadmin.admin.lang,LangAction,14,74,1,5,6,20,1,8,0,6
Entando Core: Administration Console,com.agiletec.apsadmin.admin.lang,LangFinderAction,22,25,0,0,6,10,0,4,0,4
